"id","host_response_time","host_response_rate","host_is_superhost","host_identity_verified","host_listings_count","neighbourhood_group_cleansed","room_type","guests_included","accommodates","bathrooms","bedrooms","beds","bed_type","price","cleaning_fee","minimum_nights","instant_bookable","cancellation_policy","review_scores_rating","num_amenities","total_nearby_landmarks"
5006092,"within an hour",1,"t","t",3,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",94,45,2,"f","moderate",1,27,0
16502894,"within an hour",1,"t","f",5,"Other neighborhoods","Entire home/apt",1,4,1,1,2,"Real Bed",99,95,2,"f","strict_14_with_grace_period",1,26,0
6687395,"within an hour",1,"t","t",1,"West Seattle","Entire home/apt",2,2,1,0,1,"Real Bed",99,30,2,"t","moderate",1,21,0
9015088,"within an hour",1,"t","t",3,"Ballard","Entire home/apt",4,5,2,2,2,"Real Bed",135,50,1,"f","moderate",1,22,0
14371730,"within a day",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,4,1,1,2,"Real Bed",75,50,3,"f","flexible",1,40,0
5057466,"within an hour",1,"t","t",1,"Other neighborhoods","Private room",2,4,1,2,2,"Real Bed",84,0,1,"t","moderate",1,48,0
13172049,"within an hour",1,"f","t",1,"Northgate","Entire home/apt",2,4,1.5,2,2,"Real Bed",225,30,2,"t","moderate",1,22,0
11603110,"within an hour",1,"t","t",9,"Downtown","Entire home/apt",1,6,1,2,4,"Real Bed",185,135,3,"t","moderate",1,37,3
19963333,"within an hour",0.9,"t","f",1,"Ballard","Entire home/apt",10,10,2,5,7,"Real Bed",95,150,1,"f","moderate",1,38,0
20759002,"within an hour",1,"t","t",1,"Lake City","Entire home/apt",2,4,1,1,0,"Real Bed",55,50,3,"t","strict_14_with_grace_period",1,34,0
25708773,"within an hour",1,"t","f",5,"Downtown","Entire home/apt",2,2,1,0,1,"Real Bed",140,85,1,"t","moderate",1,28,3
15067091,"within an hour",1,"f","t",1,"Downtown","Entire home/apt",2,2,1,0,1,"Real Bed",94,60,3,"t","moderate",1,35,1
13885814,"within a few hours",1,"f","t",1,"Cascade","Entire home/apt",1,6,1,2,4,"Real Bed",110,45,2,"f","moderate",0,24,0
22776553,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",100,75,2,"t","flexible",1,39,2
12972434,"within an hour",0.94,"t","t",1,"Northgate","Entire home/apt",2,5,1,2,3,"Real Bed",86,20,2,"t","flexible",1,43,0
30855272,"within an hour",1,"f","f",2,"Other neighborhoods","Entire home/apt",1,4,1,2,2,"Real Bed",64,0,1,"t","flexible",1,35,0
24582150,"within a few hours",0.86,"t","t",1,"Central Area","Entire home/apt",2,4,1,2,4,"Real Bed",218,80,1,"f","moderate",1,20,0
14717534,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,3,1,0,2,"Real Bed",56,35,2,"t","moderate",1,37,0
20189433,"within an hour",1,"t","f",2,"West Seattle","Entire home/apt",2,4,1,1,2,"Real Bed",106,90,2,"f","moderate",1,48,0
23724477,"within an hour",1,"t","t",42,"Other neighborhoods","Entire home/apt",2,4,1,1,1,"Real Bed",77,84,2,"f","strict_14_with_grace_period",1,33,0
4777832,"within an hour",1,"t","f",1,"Central Area","Entire home/apt",2,6,1,0,3,"Real Bed",150,60,2,"f","strict_14_with_grace_period",1,43,0
17878829,"within an hour",1,"t","t",3,"Downtown","Entire home/apt",2,4,1,1,2,"Real Bed",125,90,3,"t","strict_14_with_grace_period",1,26,3
13247100,"within an hour",1,"t","f",2,"Queen Anne","Entire home/apt",1,7,2,3,5,"Real Bed",375,125,2,"t","moderate",1,48,1
11193030,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",229,89,2,"t","strict",1,18,5
30010923,"within a day",0.9,"f","t",1,"Central Area","Private room",2,2,1,1,1,"Real Bed",69,5,1,"f","flexible",0,22,0
13152450,"within an hour",1,"f","f",123,"Queen Anne","Private room",1,1,1,1,1,"Real Bed",60,20,1,"t","strict_14_with_grace_period",0,16,0
31437287,"within an hour",1,"f","f",1,"Rainier Valley","Entire home/apt",1,6,2,2,2,"Real Bed",140,85,1,"t","flexible",1,20,0
20928,"within an hour",1,"t","t",2,"Ballard","Private room",1,2,1,1,1,"Futon",79,20,2,"t","moderate",1,25,0
16841187,"within an hour",1,"t","t",3,"Capitol Hill","Private room",2,4,1,2,2,"Real Bed",89,60,1,"f","strict_14_with_grace_period",1,19,0
31597047,"within an hour",1,"f","f",2,"Capitol Hill","Entire home/apt",2,3,1,1,1,"Real Bed",80,25,1,"f","moderate",1,57,0
24734649,"within an hour",1,"f","f",123,"Downtown","Entire home/apt",1,2,1,0,1,"Real Bed",130,40,1,"t","strict_14_with_grace_period",0,23,5
11610147,"within a few hours",1,"t","t",1,"Beacon Hill","Entire home/apt",1,2,1,1,1,"Real Bed",85,60,3,"t","moderate",1,22,0
31647334,"within a few hours",1,"f","t",1,"Downtown","Entire home/apt",1,4,1,1,1,"Real Bed",101,60,4,"t","moderate",1,29,5
27217978,"within a few hours",1,"f","f",1,"Downtown","Private room",1,2,1,1,1,"Real Bed",250,25,1,"t","flexible",1,31,5
9828205,"within a day",1,"t","t",1,"Central Area","Entire home/apt",6,6,1.5,3,3,"Real Bed",240,100,2,"f","strict_14_with_grace_period",1,36,0
21779471,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",119,89,2,"t","strict",0,25,3
8255615,"within an hour",1,"t","t",1,"Ballard","Entire home/apt",1,2,1,1,1,"Real Bed",100,25,3,"f","moderate",1,35,0
29833250,"within an hour",1,"t","t",42,"Downtown","Entire home/apt",1,4,1,1,1,"Real Bed",84,95,2,"t","strict_14_with_grace_period",1,29,5
14825056,"within an hour",1,"t","t",2,"Beacon Hill","Entire home/apt",8,8,2.5,3,3,"Real Bed",318,175,3,"f","strict_14_with_grace_period",1,54,0
22153588,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,0,1,"Real Bed",169,89,2,"t","strict",1,17,3
24775109,"within an hour",1,"t","f",2,"Cascade","Entire home/apt",1,4,1,2,3,"Real Bed",105,150,29,"f","moderate",1,40,0
21756805,"within an hour",1,"f","f",3,"Central Area","Private room",1,1,1,1,1,"Real Bed",30,50,2,"t","moderate",1,25,0
5578943,"within an hour",1,"t","t",1,"Central Area","Private room",2,2,1,1,1,"Real Bed",81,60,3,"t","moderate",1,34,0
27984069,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",1,2,1,0,1,"Real Bed",98,50,2,"t","flexible",1,28,0
15697821,"within an hour",1,"t","t",4,"Central Area","Entire home/apt",2,7,1,2,4,"Real Bed",89,100,6,"f","strict_14_with_grace_period",1,22,0
15182022,"within a few hours",0.97,"f","t",5,"Downtown","Shared room",1,2,0,1,1,"Real Bed",80,6,1,"f","flexible",0,15,5
3263722,"within a day",0.89,"t","t",2,"Other neighborhoods","Entire home/apt",4,8,3,3,4,"Real Bed",135,300,4,"f","strict_14_with_grace_period",0,48,0
13331843,"within an hour",1,"t","t",1,"West Seattle","Entire home/apt",1,4,1.5,2,2,"Real Bed",350,150,3,"f","strict_14_with_grace_period",1,25,0
9234966,"within an hour",1,"t","f",1,"Other neighborhoods","Entire home/apt",1,4,1,1,2,"Real Bed",125,60,2,"t","flexible",1,21,0
26036482,"within an hour",0.92,"f","t",51,"University District","Entire home/apt",1,2,1,0,1,"Real Bed",105,65,1,"f","moderate",0,26,0
31043835,"within an hour",1,"t","f",11,"Downtown","Entire home/apt",1,6,2,2,3,"Real Bed",199,100,1,"t","strict_14_with_grace_period",1,18,5
9885225,"within an hour",0.99,"f","f",521,"Cascade","Entire home/apt",2,3,1,1,1,"Real Bed",229,89,2,"t","strict",0,25,5
3271103,"within an hour",1,"f","f",1,"Capitol Hill","Shared room",1,1,1,1,1,"Real Bed",35,10,2,"f","moderate",1,40,0
8253456,"within a few hours",0.91,"f","t",2,"Downtown","Entire home/apt",2,4,1,0,2,"Real Bed",140,65,1,"f","strict_14_with_grace_period",0,23,5
11273183,"within an hour",0.94,"t","t",1,"Rainier Valley","Entire home/apt",2,3,1,1,1,"Real Bed",99,35,1,"f","moderate",1,32,0
797358,"within an hour",1,"t","t",2,"Rainier Valley","Private room",2,2,1,1,1,"Real Bed",55,15,2,"f","flexible",1,31,0
2027236,"within a day",1,"t","t",1,"Rainier Valley","Private room",2,2,1,1,1,"Real Bed",64,25,1,"f","moderate",1,33,0
16873284,"within a few hours",0.78,"t","t",1,"Other neighborhoods","Entire home/apt",2,8,1,2,4,"Real Bed",180,80,2,"f","moderate",1,37,0
24099531,"within an hour",1,"t","f",10,"Capitol Hill","Entire home/apt",1,2,1,0,1,"Real Bed",90,50,1,"t","moderate",1,25,0
25210949,"within a day",1,"t","t",2,"Capitol Hill","Private room",4,3,1.5,2,2,"Real Bed",90,50,2,"t","flexible",1,30,0
281789,"within an hour",1,"t","t",6,"Capitol Hill","Private room",1,2,1,1,1,"Real Bed",99,0,1,"t","moderate",1,21,0
27252887,"within an hour",1,"f","f",50,"Downtown","Entire home/apt",6,6,1,2,3,"Real Bed",222,243,2,"t","super_strict_30",0,23,5
28812324,"within a few hours",1,"f","f",0,"West Seattle","Entire home/apt",1,3,1,0,1,"Real Bed",105,100,3,"t","moderate",1,27,0
9262389,"within an hour",1,"t","t",2,"Other neighborhoods","Entire home/apt",2,3,1,1,2,"Real Bed",88,35,2,"f","flexible",1,23,0
18560401,"within an hour",1,"t","t",4,"Ballard","Private room",1,2,1,1,1,"Real Bed",74,35,10,"t","strict_14_with_grace_period",1,20,0
30982022,"within an hour",1,"f","f",12,"Rainier Valley","Private room",3,3,1,1,2,"Real Bed",10,9,1,"t","flexible",0,26,0
841274,"within a few hours",1,"t","t",1,"Rainier Valley","Entire home/apt",2,4,1,1,2,"Real Bed",82,60,3,"f","strict_14_with_grace_period",1,44,0
12905876,"within an hour",1,"t","t",1,"Beacon Hill","Entire home/apt",1,4,1,1,1,"Real Bed",75,50,3,"t","moderate",1,25,0
27704338,"within an hour",1,"f","t",1,"Magnolia","Entire home/apt",4,4,1,2,3,"Real Bed",150,80,2,"t","flexible",0,41,0
7075948,"within an hour",1,"t","t",2,"Central Area","Entire home/apt",4,5,1.5,2,2,"Real Bed",180,130,3,"f","strict_14_with_grace_period",1,18,0
24801305,"within an hour",1,"f","f",4,"Capitol Hill","Entire home/apt",2,3,1,0,1,"Real Bed",55,30,1,"f","strict_14_with_grace_period",1,18,0
13379691,"within a few hours",1,"f","t",1,"Rainier Valley","Entire home/apt",5,5,1.5,3,3,"Real Bed",220,100,2,"f","moderate",1,38,0
31145360,"within a few hours",1,"f","t",1,"University District","Entire home/apt",2,2,1,0,1,"Real Bed",95,30,2,"f","moderate",1,18,0
19592594,"within a few hours",1,"f","t",1,"Beacon Hill","Private room",1,2,1,1,1,"Real Bed",76,0,2,"f","moderate",1,18,0
8653722,"within an hour",1,"t","f",1,"Other neighborhoods","Entire home/apt",1,2,1,0,1,"Real Bed",85,50,3,"t","moderate",1,49,0
22131406,"within an hour",0.86,"f","t",9,"Cascade","Entire home/apt",2,2,1,1,1,"Real Bed",79,45,1,"t","moderate",1,19,0
13765740,"within an hour",1,"t","f",7,"Cascade","Entire home/apt",4,3,1,1,2,"Real Bed",315,0,1,"t","moderate",1,27,6
28540712,"within an hour",0.9,"t","f",1,"Other neighborhoods","Private room",1,1,1,1,1,"Real Bed",35,0,1,"t","strict_14_with_grace_period",1,17,0
14340866,"within an hour",1,"t","t",3,"Central Area","Private room",2,3,1,1,1,"Real Bed",85,25,2,"t","strict_14_with_grace_period",1,38,0
18292292,"within an hour",1,"f","f",1292,"Downtown","Entire home/apt",6,6,2,2,3,"Real Bed",1002,99,1,"t","strict_14_with_grace_period",0,19,5
25796573,"within an hour",1,"f","f",50,"Central Area","Entire home/apt",10,10,2,3,5,"Real Bed",144,323,2,"t","super_strict_30",0,19,0
13641844,"a few days or more",0,"f","t",4,"University District","Private room",1,2,1,1,1,"Real Bed",90,50,2,"f","moderate",1,24,0
24100074,"within an hour",1,"t","f",1,"Other neighborhoods","Entire home/apt",1,2,1,0,1,"Real Bed",60,50,2,"t","flexible",1,11,0
18444371,"within an hour",0.99,"f","f",521,"Capitol Hill","Entire home/apt",2,3,1,1,1,"Real Bed",159,89,21,"t","strict",0,24,3
13961307,"within an hour",1,"f","t",1,"Beacon Hill","Entire home/apt",5,6,1,2,2,"Real Bed",109,50,1,"t","moderate",1,37,0
22266657,"within an hour",1,"f","f",1292,"Downtown","Entire home/apt",4,4,1,1,2,"Real Bed",1002,99,1,"t","strict_14_with_grace_period",0,20,5
15775151,"within an hour",1,"t","f",7,"Cascade","Entire home/apt",3,2,1,0,1,"Real Bed",275,0,1,"t","moderate",1,27,4
19348318,"within an hour",1,"t","t",2,"West Seattle","Entire home/apt",6,6,2.5,3,5,"Real Bed",295,185,3,"f","moderate",1,42,0
15111162,"within a day",1,"f","t",1,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",100,50,3,"t","flexible",1,24,0
30320202,"within an hour",1,"f","f",123,"Cascade","Entire home/apt",1,2,1,0,1,"Real Bed",100,50,1,"t","strict_14_with_grace_period",1,10,1
25113399,"within an hour",1,"t","f",2,"Downtown","Private room",2,2,1,1,2,"Real Bed",150,20,1,"t","moderate",1,62,4
3868844,"within a few hours",1,"t","t",2,"West Seattle","Entire home/apt",2,5,2,3,3,"Real Bed",345,175,5,"f","strict_14_with_grace_period",1,39,0
22210739,"within an hour",0.99,"f","f",521,"Capitol Hill","Entire home/apt",2,3,1,1,1,"Real Bed",199,89,21,"t","strict",1,24,2
1273432,"within a few hours",1,"f","t",1,"Central Area","Entire home/apt",4,6,2.5,2,3,"Real Bed",275,250,3,"t","moderate",1,39,0
16831460,"within an hour",0.88,"f","t",2,"University District","Entire home/apt",6,6,2.5,3,3,"Real Bed",134,125,2,"f","moderate",1,33,0
23016784,"within an hour",1,"f","f",1,"Queen Anne","Entire home/apt",1,2,1,1,1,"Real Bed",75,0,5,"t","flexible",0,16,1
22015460,"within an hour",1,"t","f",1,"Lake City","Private room",1,2,1,1,1,"Real Bed",39,29,1,"t","moderate",1,21,0
28204579,"within an hour",1,"t","f",3,"Queen Anne","Entire home/apt",12,16,3,7,12,"Real Bed",450,395,2,"f","strict_14_with_grace_period",1,23,0
29338383,"within an hour",1,"t","f",1,"Downtown","Entire home/apt",2,3,1,0,2,"Real Bed",109,50,1,"t","moderate",1,16,3
29182475,"within an hour",1,"t","f",1,"University District","Entire home/apt",1,2,1,0,1,"Real Bed",100,0,1,"f","flexible",1,10,0
24245145,"within an hour",1,"f","t",3,"Other neighborhoods","Entire home/apt",2,2,1,0,1,"Real Bed",70,30,2,"f","moderate",1,43,0
19570824,"within an hour",1,"t","t",1,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",50,25,2,"t","moderate",1,32,0
10263907,"within an hour",1,"t","t",4,"Rainier Valley","Entire home/apt",1,2,1,1,1,"Real Bed",76,35,1,"t","moderate",1,57,0
31126131,"within an hour",1,"f","f",1,"Downtown","Entire home/apt",2,4,1,1,1,"Real Bed",220,100,1,"t","strict_14_with_grace_period",1,47,5
12874620,"within an hour",0.9,"f","f",4,"Downtown","Entire home/apt",3,4,1,1,2,"Real Bed",99,65,2,"t","strict_14_with_grace_period",1,48,5
20788157,"within a few hours",1,"t","f",2,"Other neighborhoods","Entire home/apt",1,4,1,1,2,"Real Bed",95,95,2,"f","strict_14_with_grace_period",1,25,0
23187433,"within an hour",0.85,"f","f",321,"Other neighborhoods","Entire home/apt",1,5,1,2,6,"Real Bed",214,58,2,"t","strict_14_with_grace_period",1,22,0
13414878,"within a day",1,"f","f",1,"Ballard","Entire home/apt",6,7,2,4,4,"Real Bed",325,125,3,"f","moderate",1,44,0
22869730,"within an hour",1,"f","f",100,"Downtown","Entire home/apt",1,5,1,2,2,"Real Bed",250,60,2,"t","strict_14_with_grace_period",0,29,3
25029806,"within an hour",1,"t","t",1,"Lake City","Private room",1,2,1,1,1,"Real Bed",50,12,1,"t","flexible",1,33,0
4025954,"within a few hours",1,"t","t",1,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",90,25,2,"f","flexible",1,18,0
21007695,"within an hour",1,"f","f",100,"Downtown","Entire home/apt",1,3,1,1,1,"Real Bed",200,60,2,"t","strict_14_with_grace_period",0,28,3
29239370,"within an hour",1,"f","t",1,"Beacon Hill","Entire home/apt",2,3,1,1,2,"Real Bed",75,60,2,"f","moderate",1,46,0
19786034,"within an hour",0.99,"f","f",81,"Other neighborhoods","Entire home/apt",4,4,1,2,2,"Real Bed",150,140,1,"t","super_strict_30",1,27,0
13222846,"within an hour",1,"f","t",7,"Capitol Hill","Entire home/apt",2,4,1,2,3,"Real Bed",280,100,3,"f","strict_14_with_grace_period",1,27,0
22354353,"within an hour",1,"f","f",7,"Other neighborhoods","Entire home/apt",1,2,1,0,2,"Real Bed",49,60,1,"t","moderate",1,32,0
22589281,"within an hour",0.99,"f","f",14,"Queen Anne","Entire home/apt",4,5,1,2,2,"Real Bed",95,125,1,"f","strict_14_with_grace_period",1,38,3
15774993,"within a few hours",1,"f","f",1,"Other neighborhoods","Entire home/apt",1,6,2,3,3,"Real Bed",295,90,1,"f","moderate",1,17,0
4639465,"within an hour",1,"t","f",2,"Central Area","Entire home/apt",4,5,1,2,2,"Real Bed",149,75,2,"t","moderate",1,50,0
116221,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",125,120,30,"t","moderate",1,29,0
29828911,"within an hour",1,"f","t",1,"Other neighborhoods","Entire home/apt",2,3,1,2,2,"Real Bed",82,30,2,"f","strict_14_with_grace_period",0,26,0
7697340,"within an hour",1,"t","t",3,"Capitol Hill","Entire home/apt",6,8,2.5,3,4,"Real Bed",300,200,2,"f","strict_14_with_grace_period",1,23,0
7533537,"within an hour",1,"t","t",1,"West Seattle","Entire home/apt",2,2,1,0,1,"Real Bed",95,40,2,"f","moderate",1,56,0
18138285,"within an hour",1,"t","f",7,"Other neighborhoods","Private room",2,2,1,1,1,"Real Bed",35,45,1,"t","strict_14_with_grace_period",0,31,0
26922783,"within an hour",1,"t","t",11,"Other neighborhoods","Entire home/apt",2,4,1,1,1,"Real Bed",105,60,1,"f","flexible",1,35,0
23092180,"within an hour",1,"t","f",1,"Ballard","Private room",1,2,1.5,1,1,"Real Bed",45,15,1,"t","moderate",1,36,0
28693622,"within a few hours",1,"f","f",1,"Downtown","Entire home/apt",1,4,1,1,1,"Real Bed",300,70,2,"f","flexible",1,18,3
6066570,"within a few hours",1,"f","t",1,"Capitol Hill","Entire home/apt",8,10,3.5,6,7,"Real Bed",750,150,5,"f","strict_14_with_grace_period",1,20,0
23165740,"within an hour",0.97,"f","f",2,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",120,60,2,"t","flexible",1,42,0
17361814,"within an hour",1,"t","f",1,"Lake City","Private room",1,2,1,1,1,"Real Bed",52,25,2,"f","moderate",1,50,0
18794271,"within an hour",1,"t","t",7,"Central Area","Entire home/apt",14,14,2,4,9,"Real Bed",700,225,2,"t","strict_14_with_grace_period",1,38,0
7562331,"within a day",1,"t","t",2,"Rainier Valley","Entire home/apt",2,2,1,1,1,"Real Bed",85,75,4,"f","moderate",1,27,0
413733,"within a few hours",1,"t","t",2,"Central Area","Entire home/apt",2,5,1,2,2,"Real Bed",269,50,2,"f","moderate",1,31,0
4352184,"within an hour",0.92,"f","t",51,"University District","Entire home/apt",2,5,1,2,3,"Real Bed",145,75,2,"f","moderate",0,40,0
20881419,"within an hour",1,"t","t",1,"Delridge","Entire home/apt",1,8,3.5,3,4,"Real Bed",350,150,2,"t","flexible",1,40,0
16556571,"within an hour",1,"t","f",1,"Capitol Hill","Entire home/apt",1,5,3.5,3,3,"Real Bed",386,125,3,"f","strict_14_with_grace_period",1,40,0
28076944,"a few days or more",0,"f","t",2,"Queen Anne","Entire home/apt",1,2,1,1,1,"Futon",94,20,2,"f","moderate",1,20,1
22630322,"within an hour",1,"t","t",4,"Rainier Valley","Entire home/apt",4,6,2,2,3,"Real Bed",75,100,2,"f","strict_14_with_grace_period",1,84,0
20032556,"within an hour",1,"f","f",1,"Downtown","Entire home/apt",2,2,1,0,1,"Real Bed",135,75,1,"t","strict_14_with_grace_period",1,36,4
18194024,"within an hour",1,"t","t",1,"Other neighborhoods","Private room",1,2,1,1,0,"Real Bed",53,30,1,"t","moderate",1,49,0
8923774,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,4,1,0,2,"Real Bed",85,80,1,"f","strict_14_with_grace_period",1,26,0
6087451,"within an hour",1,"t","t",2,"Other neighborhoods","Entire home/apt",1,4,1,0,2,"Real Bed",114,50,1,"t","strict_14_with_grace_period",1,31,0
29159086,"within an hour",0.97,"f","t",14,"Beacon Hill","Entire home/apt",14,16,3,5,10,"Real Bed",300,100,1,"t","strict_14_with_grace_period",0,37,0
566435,"within a few hours",0.9,"t","t",4,"Other neighborhoods","Private room",2,2,4,1,1,"Real Bed",80,40,2,"t","flexible",1,35,0
21698907,"within an hour",0.9,"f","t",2,"Rainier Valley","Private room",1,2,1.5,1,1,"Real Bed",88,35,1,"f","moderate",1,24,0
1696389,"within a few hours",1,"f","t",4,"Queen Anne","Entire home/apt",1,6,2,3,3,"Real Bed",455,265,28,"f","strict_14_with_grace_period",1,24,1
16572044,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,5,1,1,3,"Real Bed",80,65,2,"f","strict_14_with_grace_period",1,40,0
21644920,"within an hour",1,"f","t",1,"Lake City","Entire home/apt",1,3,1,1,1,"Real Bed",40,20,2,"t","flexible",1,24,0
708774,"within an hour",1,"t","t",6,"Cascade","Entire home/apt",2,4,1,1,2,"Real Bed",105,100,3,"t","moderate",1,35,0
189156,"within an hour",1,"t","t",1,"West Seattle","Entire home/apt",2,2,1,0,1,"Real Bed",78,45,2,"t","moderate",1,36,0
13313994,"within an hour",1,"f","t",2,"Downtown","Entire home/apt",2,2,1,0,1,"Real Bed",145,70,1,"t","strict_14_with_grace_period",1,30,5
21083795,"within an hour",1,"t","f",1,"Downtown","Entire home/apt",1,4,1,1,1,"Real Bed",195,115,3,"t","strict_14_with_grace_period",1,40,5
11111222,"within an hour",1,"f","f",35,"Capitol Hill","Entire home/apt",1,2,1,0,0,"Real Bed",135,60,2,"t","strict_14_with_grace_period",1,39,0
30320804,"within an hour",1,"f","f",1,"Other neighborhoods","Entire home/apt",1,4,1.5,2,2,"Real Bed",120,70,2,"t","moderate",1,36,0
25567558,"within an hour",1,"t","f",1,"Ballard","Entire home/apt",1,4,1,2,3,"Real Bed",175,60,2,"t","moderate",1,35,0
21812619,"within an hour",1,"t","t",5,"Downtown","Entire home/apt",2,2,1,0,1,"Real Bed",77,75,1,"t","strict_14_with_grace_period",1,13,5
25492380,"within a few hours",1,"f","f",1,"Central Area","Private room",1,2,1,1,1,"Real Bed",70,25,1,"f","strict_14_with_grace_period",1,21,0
30881658,"within an hour",1,"f","t",2,"Central Area","Entire home/apt",1,3,2.5,2,1,"Real Bed",75,45,1,"t","flexible",0,11,0
