"","X","id","host_is_superhost","host_response_rate","host_response_time","host_listings_count","host_identity_verified","accommodates","property_type","room_type","guests_included","bathrooms","bedrooms","beds","bed_type","cleaning_fee","minimum_nights","maximum_nights","instant_bookable","cancellation_policy","price","In_Downtown","In_Delridge","In_Lake_City","num_amenities","total_nearby_landmarks"
"4357",2770,13564045,"f",1,"within an hour",18,"f",6,"Apartment","Entire home/apt",4,1,2,3,"Real Bed",150,3,1125,"t","strict_14_with_grace_period",105,0,0,0,29,0
"4358",6472,24758466,"t",1,"within an hour",1,"t",6,"House","Entire home/apt",4,2,2,3,"Real Bed",55,1,35,"t","moderate",154,0,0,0,37,0
"4359",643,3379116,"t",1,"within an hour",2,"t",7,"Guesthouse","Entire home/apt",1,1,2,2,"Real Bed",100,2,30,"t","moderate",300,0,0,0,76,0
"4360",6918,26259360,"f",1,"within an hour",1,"t",2,"House","Entire home/apt",1,1,0,1,"Real Bed",40,2,5,"f","flexible",89,0,0,0,36,0
"4361",2273,11638111,"t",1,"within an hour",1,"f",4,"Other","Entire home/apt",2,1,0,2,"Real Bed",60,3,45,"t","flexible",70,0,0,0,27,0
"4362",846,4340838,"t",1,"within an hour",1,"t",2,"House","Entire home/apt",1,1,0,1,"Real Bed",20,1,1125,"f","moderate",75,0,0,0,17,0
"4363",5413,21997692,"f",0.96,"within an hour",3,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",35,1,60,"t","moderate",83,0,0,0,36,4
"4364",7526,28493997,"f",1,"within an hour",123,"f",2,"House","Private room",1,2,1,1,"Real Bed",20,1,21,"t","strict_14_with_grace_period",60,0,0,0,8,0
"4365",39,63733,"t",1,"within an hour",1,"f",2,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",20,3,14,"t","moderate",76,0,0,0,21,0
"4366",4392,19532499,"t",1,"within an hour",1,"t",4,"House","Entire home/apt",2,1,1,2,"Real Bed",25,1,365,"f","moderate",75,0,0,1,31,0
"4367",8386,31982232,"f",1,"within a few hours",1,"t",10,"House","Entire home/apt",1,3,3,5,"Real Bed",150,2,1125,"t","strict_14_with_grace_period",575,0,0,0,32,0
"4368",2356,12138614,"f",0.99,"within an hour",152,"f",2,"Other","Entire home/apt",2,1.5,1,1,"Real Bed",85,3,1125,"t","strict_14_with_grace_period",200,1,0,0,20,5
"4369",5436,22089984,"t",1,"within an hour",1,"t",3,"Guest suite","Entire home/apt",2,1,1,1,"Real Bed",40,2,31,"t","moderate",100,0,0,0,75,0
"4370",7793,29440895,"t",0.9,"within an hour",1,"t",3,"Guest suite","Private room",1,1,1,2,"Real Bed",0,2,10,"f","flexible",65,0,0,0,18,0
"4371",7972,30159056,"f",1,"within an hour",1,"f",5,"Condominium","Entire home/apt",1,1,2,2,"Real Bed",50,1,90,"t","moderate",99,0,0,0,25,0
"4372",4288,19124708,"t",1,"within an hour",7,"f",3,"Apartment","Entire home/apt",4,1,1,2,"Real Bed",0,1,31,"t","moderate",325,0,0,0,26,3
"4373",3762,17462390,"t",1,"within an hour",7,"f",2,"House","Private room",2,1,1,1,"Real Bed",45,1,95,"t","strict_14_with_grace_period",35,0,0,0,26,0
"4374",2104,10728153,"f",1,"within an hour",1,"t",2,"Condominium","Private room",1,1,1,1,"Real Bed",30,1,4,"f","moderate",64,0,0,0,25,0
"4375",6599,25163764,"f",1,"within an hour",2,"f",2,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",35,2,25,"t","moderate",125,1,0,0,19,5
"4376",3915,17981764,"t",1,"within an hour",4,"t",2,"House","Private room",1,1,1,1,"Real Bed",61,3,5,"t","moderate",60,0,0,0,20,1
"4377",3170,14898269,"f",1,"within an hour",1,"f",2,"Townhouse","Private room",1,1,1,1,"Real Bed",15,1,1125,"t","moderate",60,0,0,0,27,0
"4378",8002,30319867,"f",1,"within an hour",123,"f",2,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",50,1,21,"t","strict_14_with_grace_period",90,0,0,0,10,1
"4379",7741,29261279,"f",0,"a few days or more",1,"f",1,"Apartment","Private room",1,1,1,1,"Real Bed",75,4,185,"t","strict_14_with_grace_period",100,0,0,0,8,0
"4380",5837,22799090,"f",1,"within an hour",22,"f",8,"House","Entire home/apt",4,2,2,10,"Real Bed",180,2,1125,"t","strict_14_with_grace_period",130,0,0,0,26,0
"4381",6065,23611082,"t",1,"within an hour",1,"t",4,"Guest suite","Entire home/apt",2,1,1,2,"Real Bed",50,1,1125,"t","moderate",75,0,0,0,32,0
"4382",7469,28316246,"t",1,"within an hour",2,"t",11,"House","Entire home/apt",4,2,4,7,"Real Bed",180,2,1125,"f","moderate",369,0,0,0,26,0
"4383",4300,19160311,"f",1,"within an hour",2,"t",4,"House","Entire home/apt",2,1,1,1,"Real Bed",70,1,20,"t","moderate",150,0,0,0,29,0
"4384",7104,27081416,"t",1,"within an hour",1,"f",6,"Other","Entire home/apt",1,1,2,2,"Real Bed",100,1,30,"t","flexible",135,0,0,0,15,0
"4385",3449,16033188,"t",1,"within an hour",1,"t",2,"Townhouse","Private room",2,1.5,1,1,"Real Bed",30,2,1125,"f","moderate",74,0,0,0,35,0
"4386",8173,31077384,"f",1,"within a few hours",1,"t",4,"Serviced apartment","Entire home/apt",1,2,1,1,"Real Bed",50,3,1125,"t","strict_14_with_grace_period",180,1,0,0,22,5
"4387",263,1009838,"t",1,"within an hour",2,"f",2,"House","Private room",2,1,1,1,"Real Bed",40,2,29,"f","moderate",70,0,0,0,50,0
"4388",4546,19875628,"f",1,"within an hour",2,"t",4,"Townhouse","Entire home/apt",4,2,2,2,"Real Bed",110,2,31,"f","strict_14_with_grace_period",275,0,0,0,35,0
"4389",2559,13012309,"t",0.67,"within a few hours",2,"t",4,"Apartment","Entire home/apt",3,1,0,1,"Real Bed",50,2,1125,"f","strict_14_with_grace_period",118,0,0,0,25,0
"4390",3999,18275219,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",189,1,0,0,28,3
"4391",2072,10434283,"f",0.83,"within an hour",1,"t",2,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",0,2,1125,"t","flexible",150,1,0,0,17,2
"4392",2070,10389706,"t",1,"within a few hours",1,"f",4,"House","Private room",2,1,1,1,"Real Bed",20,2,1125,"t","moderate",100,0,0,0,37,0
"4393",5718,22446746,"f",0.99,"within an hour",1276,"f",4,"Apartment","Entire home/apt",1,1,1,2,"Real Bed",99,2,1125,"t","strict_14_with_grace_period",999,1,0,0,34,3
"4394",4217,18879484,"t",1,"within a few hours",1,"t",4,"Guest suite","Entire home/apt",2,1,1,1,"Real Bed",50,1,1125,"f","flexible",109,0,0,0,20,0
"4395",4241,18959886,"t",1,"within an hour",42,"t",6,"Other","Entire home/apt",1,2,2,2,"Real Bed",130,2,180,"f","strict_14_with_grace_period",150,1,0,0,52,3
"4396",5290,21695296,"f",1,"within an hour",8,"f",2,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",35,1,14,"t","moderate",76,0,0,0,23,0
"4397",3515,16302656,"t",1,"within an hour",1,"t",3,"House","Entire home/apt",2,1,1,2,"Real Bed",50,2,14,"f","moderate",85,0,0,0,25,0
"4398",6281,24142554,"f",1,"within an hour",35,"f",2,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",50,2,12,"t","strict_14_with_grace_period",200,0,0,0,22,2
"4399",7286,27661813,"f",1,"within an hour",5,"f",7,"Guesthouse","Entire home/apt",7,1,2,4,"Real Bed",100,1,31,"t","strict_14_with_grace_period",150,0,1,0,48,0
"4400",5902,22958194,"t",1,"within an hour",4,"t",5,"Apartment","Entire home/apt",2,1,1,3,"Real Bed",55,1,1125,"f","strict_14_with_grace_period",140,1,0,0,38,5
"4401",4211,18871432,"f",1,"within an hour",19,"t",8,"Other","Entire home/apt",4,2,3,6,"Real Bed",179,1,365,"t","super_strict_60",781,1,0,0,45,5
"4402",4712,20309188,"t",1,"within an hour",1,"f",4,"Guest suite","Entire home/apt",3,1,1,2,"Real Bed",25,2,1125,"t","moderate",100,0,0,0,33,0
"4403",4059,18430634,"t",1,"within a few hours",2,"f",4,"Apartment","Entire home/apt",4,1,2,2,"Real Bed",110,3,45,"f","moderate",175,0,0,0,44,1
"4404",2903,13844274,"t",1,"within an hour",4,"t",4,"Townhouse","Entire home/apt",4,2.5,2,2,"Real Bed",160,1,14,"f","moderate",170,0,0,0,39,0
"4405",373,1588658,"t",1,"within an hour",1,"t",6,"Apartment","Entire home/apt",4,1,2,3,"Real Bed",100,1,1125,"f","flexible",120,0,0,0,24,0
"4406",687,3559811,"f",0.92,"within an hour",51,"t",3,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",65,1,1125,"t","moderate",95,0,0,0,24,0
"4407",1293,6782993,"t",1,"within an hour",3,"f",2,"House","Private room",1,1,1,2,"Real Bed",15,1,15,"t","strict_14_with_grace_period",50,0,0,1,27,0
"4408",277,1097766,"t",1,"within an hour",3,"f",2,"House","Private room",2,1,1,1,"Real Bed",15,1,30,"t","strict_14_with_grace_period",48,0,0,1,27,0
"4409",1533,7735313,"t",1,"within an hour",12,"t",4,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",60,1,30,"t","moderate",129,1,0,0,22,3
"4410",7272,27608157,"t",1,"within an hour",9,"t",4,"Apartment","Entire home/apt",2,1,0,2,"Real Bed",50,1,1125,"t","strict_14_with_grace_period",130,1,0,0,30,1
"4411",6945,26369731,"f",1,"within an hour",1,"f",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",25,2,1125,"f","flexible",150,1,0,0,25,3
"4412",4268,19094378,"t",1,"within an hour",1,"f",6,"Townhouse","Entire home/apt",4,2.5,2,4,"Real Bed",175,2,1125,"f","strict_14_with_grace_period",380,0,0,0,28,0
"4413",2960,14025287,"t",1,"within an hour",1,"t",8,"House","Entire home/apt",1,1.5,3,4,"Real Bed",150,2,180,"t","strict_14_with_grace_period",250,0,0,0,24,0
"4414",1350,7013085,"f",1,"within a day",4,"t",4,"House","Entire home/apt",4,1,2,2,"Real Bed",35,2,1125,"f","strict_14_with_grace_period",99,0,0,0,19,0
"4415",7539,28546858,"f",1,"within an hour",1,"f",4,"Guest suite","Entire home/apt",4,1,1,2,"Real Bed",45,2,60,"t","moderate",89,0,0,0,26,0
"4416",5356,21812619,"t",1,"within an hour",5,"t",2,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",75,1,120,"t","strict_14_with_grace_period",77,1,0,0,13,5
"4417",1023,5364244,"f",1,"within a few hours",1,"t",4,"House","Entire home/apt",1,1,1,2,"Real Bed",80,2,1125,"f","strict_14_with_grace_period",129,0,0,0,16,0
"4418",1724,8446689,"t",0.9,"within a day",3,"t",2,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,5,1125,"f","strict_14_with_grace_period",350,1,0,0,22,3
"4419",7390,28033087,"f",0.9,"within an hour",5,"f",2,"House","Private room",1,1,1,1,"Real Bed",0,2,1125,"t","flexible",99,0,0,0,26,0
"4420",1794,8884826,"f",0.92,"within a few hours",5,"t",6,"Townhouse","Entire home/apt",2,1.5,2,4,"Real Bed",85,2,28,"f","strict_14_with_grace_period",142,0,0,0,37,0
"4421",7116,27114760,"f",1,"within an hour",1,"t",3,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",39,4,1125,"t","moderate",349,1,0,0,49,5
"4422",7025,26743123,"t",1,"within an hour",1,"f",2,"Apartment","Private room",1,1,1,1,"Real Bed",20,2,1125,"f","strict_14_with_grace_period",140,1,0,0,29,3
"4423",8391,31991284,"t",1,"within an hour",786,"t",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",165,30,1125,"f","strict",120,0,0,0,17,0
"4424",4971,20990102,"t",1,"within a few hours",3,"f",4,"House","Private room",1,1,1,1,"Real Bed",20,2,365,"t","flexible",50,0,0,0,24,0
"4425",8033,30418343,"t",1,"within an hour",2,"t",4,"Apartment","Entire home/apt",1,1,1,2,"Real Bed",50,2,29,"t","strict_14_with_grace_period",180,0,0,0,15,0
"4426",3614,16725292,"t",1,"within an hour",3,"f",4,"Other","Entire home/apt",1,2,1,2,"Real Bed",80,2,10,"f","moderate",160,0,0,0,56,0
"4427",2084,10552175,"f",0,"a few days or more",4,"t",4,"House","Entire home/apt",4,1,2,3,"Real Bed",100,2,1125,"f","moderate",225,0,0,0,29,0
"4428",6686,25430088,"f",0.5,"within a day",1,"f",4,"Guest suite","Entire home/apt",1,1,1,2,"Real Bed",75,2,1125,"t","strict_14_with_grace_period",135,0,0,0,22,0
"4429",118,353110,"t",1,"within a day",1,"t",5,"Guesthouse","Entire home/apt",2,1,1,3,"Real Bed",65,4,1125,"t","strict_14_with_grace_period",107,0,0,0,25,0
"4430",3352,15649534,"t",1,"within an hour",3,"t",1,"Other","Shared room",1,1,1,1,"Real Bed",20,1,4,"f","strict_14_with_grace_period",26,0,0,0,27,0
"4431",5256,21611266,"f",0.99,"within an hour",152,"f",2,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",75,5,120,"f","strict_14_with_grace_period",130,1,0,0,18,5
"4432",8025,30403237,"f",1,"within an hour",1,"f",4,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",10,2,1125,"t","flexible",100,0,0,0,17,0
"4433",8195,31222265,"t",1,"within an hour",2,"t",5,"House","Entire home/apt",2,2.5,3,3,"Real Bed",100,4,1125,"f","flexible",180,0,0,0,19,0
"4434",6412,24639357,"f",0.99,"within an hour",9,"t",4,"Apartment","Entire home/apt",1,1,0,2,"Real Bed",0,1,1125,"t","moderate",113,0,0,0,23,0
"4435",272,1071203,"f",0.8,"within a few hours",4,"t",2,"House","Private room",1,1,1,1,"Real Bed",40,2,1125,"f","flexible",85,0,0,0,22,0
"4436",8430,32089743,"f",1,"within an hour",2,"f",3,"Apartment","Entire home/apt",1,1,2,2,"Real Bed",0,30,120,"f","flexible",80,0,0,1,13,0
"4437",6349,24395100,"t",1,"within an hour",1,"f",14,"House","Entire home/apt",1,3.5,7,8,"Real Bed",300,2,1125,"t","strict_14_with_grace_period",550,0,0,0,35,1
"4438",4087,18474287,"t",1,"within an hour",3,"t",2,"Townhouse","Private room",1,1,1,1,"Real Bed",25,1,25,"f","flexible",50,0,1,0,25,0
"4439",2229,11392677,"f",1,"within an hour",2,"f",4,"Guest suite","Private room",2,1,2,2,"Real Bed",50,1,1125,"f","moderate",145,0,0,0,23,0
"4440",4853,20678933,"f",0.99,"within an hour",152,"f",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",75,5,1125,"f","strict_14_with_grace_period",175,1,0,0,14,3
"4441",5333,21751308,"f",1,"within a day",1,"t",2,"House","Entire home/apt",1,1,1,1,"Real Bed",50,3,30,"f","flexible",140,0,0,0,23,0
"4442",7099,27031906,"t",1,"within an hour",2,"t",6,"Townhouse","Entire home/apt",4,2,2,3,"Real Bed",75,3,15,"t","moderate",200,0,0,0,16,0
"4443",5107,21298775,"t",1,"within an hour",1,"t",6,"Guesthouse","Entire home/apt",4,1.5,2,4,"Real Bed",50,2,90,"t","moderate",180,0,0,0,43,0
"4444",7366,27966220,"t",1,"within a few hours",2,"t",6,"Other","Entire home/apt",1,2,0,1,"Real Bed",125,2,120,"t","strict_14_with_grace_period",123,0,0,0,36,0
"4445",2321,11929388,"t",1,"within an hour",5,"f",4,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",95,1,1125,"f","strict_14_with_grace_period",99,0,0,0,28,0
"4446",2309,11845640,"f",0.99,"within an hour",1596,"t",2,"Condominium","Entire home/apt",1,1,0,1,"Real Bed",49,1,1125,"f","strict_14_with_grace_period",144,1,0,0,40,4
"4447",4485,19785978,"f",0.99,"within an hour",81,"f",6,"House","Entire home/apt",6,1,2,3,"Real Bed",140,1,365,"t","super_strict_30",123,0,0,0,21,0
"4448",7723,29233161,"t",1,"within an hour",10,"f",3,"Apartment","Entire home/apt",2,1,1,2,"Real Bed",75,2,1125,"f","strict_14_with_grace_period",85,0,0,0,17,0
"4449",1415,7285916,"t",1,"within an hour",1,"t",2,"House","Entire home/apt",1,1,1,1,"Real Bed",35,2,1125,"t","moderate",145,0,0,0,44,0
"4450",3907,17964426,"t",1,"within an hour",1,"t",2,"Guesthouse","Entire home/apt",1,1,1,1,"Real Bed",15,2,1125,"t","strict_14_with_grace_period",75,0,0,0,30,0
"4451",1734,8517235,"f",1,"within an hour",1,"f",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",20,2,1125,"f","moderate",245,1,0,0,9,5
"4452",2182,11192984,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",229,1,0,0,17,5
"4453",127,387078,"t",1,"within a few hours",7,"t",4,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",99,1,365,"f","strict_14_with_grace_period",119,0,0,0,27,0
"4454",8077,30586782,"t",1,"within an hour",1,"f",3,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",0,1,1125,"t","strict_14_with_grace_period",150,0,0,0,17,0
"4455",3089,14555211,"f",1,"within an hour",4,"t",1,"Other","Shared room",1,2,1,1,"Real Bed",10,1,1125,"t","moderate",40,1,0,0,9,3
"4456",4156,18673880,"t",1,"within an hour",7,"t",16,"House","Entire home/apt",15,3,6,12,"Real Bed",300,2,28,"t","strict_14_with_grace_period",950,0,0,0,39,0
"4457",5792,22707298,"t",1,"within an hour",9,"f",2,"House","Private room",1,2.5,1,1,"Real Bed",30,1,7,"f","moderate",71,0,0,0,36,0
"4458",6607,25192007,"t",1,"within an hour",9,"t",3,"Apartment","Entire home/apt",2,1,0,2,"Real Bed",50,1,1125,"t","moderate",300,1,0,0,23,5
"4459",6709,25512975,"t",1,"within an hour",32,"f",12,"Townhouse","Entire home/apt",8,3.5,4,7,"Real Bed",150,1,365,"t","strict_14_with_grace_period",450,0,0,0,28,0
"4460",7232,27470230,"f",1,"within an hour",1,"f",3,"Guesthouse","Entire home/apt",1,1,1,2,"Real Bed",50,3,1125,"t","flexible",58,0,0,0,19,0
"4461",528,2612399,"t",1,"within an hour",2,"t",2,"Other","Entire home/apt",1,1,0,1,"Real Bed",0,3,365,"f","flexible",76,0,0,0,22,0
"4462",2420,12426069,"t",1,"within an hour",1,"t",2,"Guesthouse","Entire home/apt",1,1,0,1,"Real Bed",60,1,30,"f","moderate",85,0,0,0,29,0
"4463",6815,25946070,"t",1,"within an hour",3,"f",2,"House","Private room",1,1,1,1,"Real Bed",0,1,7,"t","flexible",75,0,0,0,21,0
"4464",613,3209633,"t",1,"within an hour",1,"t",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",35,2,29,"f","flexible",75,0,0,0,31,0
"4465",7040,26788913,"t",1,"within an hour",8,"t",4,"Condominium","Entire home/apt",2,1,1,2,"Real Bed",125,30,1125,"f","moderate",149,0,0,0,23,0
"4466",6553,24990505,"f",1,"within an hour",3,"f",2,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",40,2,1124,"t","moderate",110,1,0,0,33,3
"4467",6173,23898292,"f",1,"within an hour",4,"t",2,"Apartment","Entire home/apt",1,1,1,2,"Real Bed",50,3,50,"f","moderate",89,0,0,0,12,0
"4468",3350,15647498,"f",1,"within an hour",1,"f",4,"Townhouse","Private room",1,1,2,2,"Real Bed",30,2,18,"f","moderate",115,0,0,0,19,0
"4469",1815,9013441,"t",1,"within an hour",2,"t",3,"Guest suite","Entire home/apt",2,1,1,1,"Real Bed",0,21,1124,"t","moderate",116,0,0,0,43,0
"4470",5378,21888838,"f",1,"within a few hours",8,"f",3,"House","Private room",2,1,1,2,"Real Bed",0,1,1125,"f","moderate",79,0,0,0,55,0
"4471",4038,18345094,"t",0.75,"within a day",2,"t",6,"House","Entire home/apt",4,1,2,3,"Real Bed",90,1,1125,"f","strict_14_with_grace_period",82,0,0,0,25,0
"4472",5295,21697733,"f",1,"within an hour",100,"f",3,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",60,2,1125,"t","strict_14_with_grace_period",195,1,0,0,32,2
"4473",5083,21226990,"f",0.8,"within a day",1,"f",4,"Townhouse","Entire home/apt",1,2,2,2,"Real Bed",250,30,1125,"t","strict_14_with_grace_period",185,1,0,0,21,4
"4474",574,2948548,"f",0.92,"within an hour",51,"t",2,"Apartment","Entire home/apt",1,1,0,2,"Real Bed",60,1,1125,"f","moderate",87,0,0,0,35,0
"4475",6401,24595820,"f",1,"within an hour",1,"f",5,"Apartment","Entire home/apt",2,1,1,2,"Real Bed",70,2,1125,"t","strict_14_with_grace_period",75,1,0,0,27,3
"4476",2387,12249990,"t",1,"within an hour",4,"t",3,"House","Entire home/apt",1,1,0,2,"Real Bed",60,2,1125,"t","moderate",115,0,0,0,30,0
"4477",7111,27107417,"t",1,"within an hour",3,"t",12,"House","Entire home/apt",8,4,6,7,"Real Bed",300,3,120,"t","strict_14_with_grace_period",499,0,0,0,30,0
"4478",4208,18858208,"t",1,"within a few hours",1,"t",2,"House","Private room",1,1,1,1,"Real Bed",25,1,1125,"f","moderate",50,0,0,0,19,0
"4479",1134,6108796,"f",0.97,"within an hour",9,"f",5,"Apartment","Entire home/apt",4,1,1,3,"Real Bed",45,1,60,"f","strict_14_with_grace_period",99,0,0,0,26,0
"4480",3509,16290147,"t",1,"within an hour",1,"t",2,"House","Private room",1,1,1,1,"Real Bed",0,1,1125,"f","moderate",55,0,0,0,32,0
"4481",6595,25136102,"t",1,"within an hour",2,"t",4,"House","Entire home/apt",1,1,2,2,"Real Bed",0,3,1125,"f","moderate",109,0,0,0,19,0
"4482",2745,13508899,"f",1,"within an hour",1,"t",4,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,1,60,"t","moderate",100,1,0,0,41,3
"4483",5817,22756913,"f",1,"within an hour",8,"f",2,"House","Private room",1,1,1,1,"Real Bed",25,2,7,"f","strict_14_with_grace_period",60,0,0,0,33,0
"4484",5423,22037772,"t",1,"within an hour",1,"f",6,"House","Entire home/apt",6,2.5,3,3,"Real Bed",99,1,1125,"t","moderate",220,0,0,0,42,0
"4485",7325,27806364,"t",1,"within an hour",1,"f",4,"Guest suite","Entire home/apt",1,1,1,2,"Real Bed",60,1,14,"t","moderate",98,0,0,0,37,0
"4486",5153,21383834,"t",1,"within an hour",3,"t",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",75,10,1125,"f","moderate",99,0,0,0,19,0
"4487",7026,26745152,"f",0.67,"within a day",1,"t",2,"House","Private room",1,1,1,1,"Real Bed",0,1,1125,"f","flexible",59,0,0,0,9,0
"4488",7421,28207358,"f",0.96,"within an hour",13,"f",16,"House","Entire home/apt",1,3,5,8,"Real Bed",400,3,1125,"f","flexible",725,0,0,0,22,3
"4489",2551,12998479,"f",0.99,"within an hour",1596,"t",4,"Condominium","Entire home/apt",1,1,1,2,"Real Bed",49,1,1125,"f","strict_14_with_grace_period",179,1,0,0,40,4
"4490",2709,13415589,"t",1,"within a few hours",2,"f",2,"House","Private room",1,1,1,1,"Real Bed",25,2,14,"f","flexible",100,0,0,0,21,0
"4491",3671,17012244,"t",1,"within an hour",3,"t",2,"House","Private room",1,1.5,1,1,"Real Bed",75,1,1125,"f","strict_14_with_grace_period",175,0,0,0,23,0
"4492",8139,30935352,"f",1,"within an hour",1,"f",5,"Townhouse","Entire home/apt",2,3.5,3,3,"Real Bed",90,2,1125,"f","flexible",75,0,0,0,18,0
"4493",6552,24987242,"f",0.96,"within an hour",2,"f",4,"Apartment","Entire home/apt",2,1,1,3,"Real Bed",50,1,12,"f","flexible",125,0,0,0,37,0
"4494",731,3770248,"f",0.92,"within an hour",51,"t",2,"Apartment","Entire home/apt",1,1,0,2,"Real Bed",60,1,1125,"f","strict_14_with_grace_period",90,0,0,0,21,0
"4495",1754,8627921,"t",1,"within an hour",1,"t",4,"Guest suite","Entire home/apt",2,1,1,2,"Real Bed",0,2,1125,"t","flexible",70,0,0,0,31,0
"4496",4056,18409029,"t",1,"within an hour",1,"t",5,"Apartment","Entire home/apt",4,2,2,2,"Real Bed",100,2,25,"f","moderate",220,0,0,0,34,0
"4497",3774,17482729,"t",1,"within an hour",1,"t",4,"Guest suite","Entire home/apt",1,2,2,2,"Real Bed",100,3,30,"f","strict_14_with_grace_period",179,0,0,0,46,0
"4498",5415,22000425,"t",1,"within an hour",4,"t",5,"Apartment","Entire home/apt",4,2,2,3,"Real Bed",80,1,1125,"t","moderate",125,0,0,0,20,0
"4499",1940,9546508,"f",1,"within an hour",40,"f",2,"Other","Private room",1,1,1,1,"Real Bed",0,1,1125,"t","moderate",59,0,0,0,24,0
"4500",2210,11303784,"f",1,"within a day",2,"t",2,"Condominium","Entire home/apt",1,1,1,1,"Pull-out Sofa",50,2,10,"f","strict_14_with_grace_period",150,0,0,0,25,0
"4501",2929,13924491,"t",1,"within a few hours",4,"f",2,"House","Entire home/apt",1,1,1,1,"Real Bed",88,5,35,"f","strict_14_with_grace_period",145,0,0,0,23,0
"4502",123,370361,"t",1,"within an hour",2,"t",2,"House","Private room",2,1,1,1,"Real Bed",50,3,30,"f","moderate",85,0,0,0,28,0
